random_id,credit_window,credit_window_label,first_term_label,me_bs_degree_status,me_bs_degree_status_clean,me_bs_degree_status_is_missing,me_degree_status_bucket,has_me_bs_degree,has_any_bachelor_degree,outcome_graduated_me,outcome_any_bachelor,outcome_status_known,cgpa_at_etm_to_any_campus,highest_cgpa_during_credit_window,peak_minus_etm,graduating_cgpa,cgpa_gap,dif_btw_max_and_min_term_gpa,warnings_per_term,low_gpa_term_rate_2_5,low_gpa_term_rate_3_0,grade_forgiveness_used,multi_repeat_flag,with_math_ap,sat_verb_grouping,1st_aleks_math_score_grouping,1st_math_course,1st_math_course_campus,etm_total_attempts_to_abc,etm_first_attempt_pass_count,etm_never_passed_count,etm_first_grade_dfw_count,terms_with_gpa,mean_term_gpa,median_term_gpa,std_term_gpa,min_term_gpa,max_term_gpa,first_term_gpa,last_term_gpa,n_summer_terms,n_regular_terms,low_gpa_terms_2_5,low_gpa_terms_3_0,gpa_trend_slope,first_two_regular_mean_gpa,summer_term_ratio,chem_110_outcome_after_1st_fa,edsgn_100_outcome_after_1st_fa,math_140_outcome_after_1st_fa,math_141_outcome_after_1st_fa,phys_211_outcome_after_1st_fa,chem_110_outcome_after_1st_ay,edsgn_100_outcome_after_1st_ay,math_140_outcome_after_1st_ay,math_141_outcome_after_1st_ay,phys_211_outcome_after_1st_ay,chem_110_outcome_after_2nd_ay,edsgn_100_outcome_after_2nd_ay,math_140_outcome_after_2nd_ay,math_141_outcome_after_2nd_ay,phys_211_outcome_after_2nd_ay,chem_110_outcome,edsgn_100_outcome,math_140_outcome,math_141_outcome,phys_211_outcome,chem_110__grade_code__1st_fa_or_sp,edsgn_100__grade_code__1st_fa_or_sp,math_140__grade_code__1st_fa_or_sp,math_141__grade_code__1st_fa_or_sp,phys_211__grade_code__1st_fa_or_sp,chem_110_attempts_to_abc,chem_110_pass_by_first_attempt,chem_110_ever_passed,chem_110_first_grade_dfw,chem_110_total_attempts,chem_110_outcome_label,edsgn_100_attempts_to_abc,edsgn_100_pass_by_first_attempt,edsgn_100_ever_passed,edsgn_100_first_grade_dfw,edsgn_100_total_attempts,edsgn_100_outcome_label,math_140_attempts_to_abc,math_140_pass_by_first_attempt,math_140_ever_passed,math_140_first_grade_dfw,math_140_total_attempts,math_140_outcome_label,math_141_attempts_to_abc,math_141_pass_by_first_attempt,math_141_ever_passed,math_141_first_grade_dfw,math_141_total_attempts,math_141_outcome_label,phys_211_attempts_to_abc,phys_211_pass_by_first_attempt,phys_211_ever_passed,phys_211_first_grade_dfw,phys_211_total_attempts,phys_211_outcome_label
S-00978,40-59,40-59,Summer 2016,ME_BS with Another Bach. Degree,ME_BS WITH ANOTHER BACH. DEGREE,0,me_bs_plus_other_bach,1,1,1,1,1,3.77,3.79,0.02,3.8,0.0299999999999998,0.3500000000000001,0.0,0.0,0.0,0,0,No,≥690,83-89,MATH 140,UP,6.0,4,0,0,12,3.6291666666666664,3.74,0.340920100832314,3.0,4.0,3.0,3.67,3,9,0,0,0.0035233996772458,3.425,0.25,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,No pass after 1 attempt,Pass on 1st attempt,A-,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00977,40-59,40-59,Fall 2018,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,Yes,,90-100,MATH 220,YK,3.0,3,2,0,18,2.7422222222222223,2.9349999999999996,0.9946714240542278,0.57,4.0,2.59,3.14,4,14,5,9,-0.0639563594602354,3.02,0.2222222222222222,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,A,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00976,40-59,40-59,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.7,3.7,0.0,3.44,-0.2600000000000002,2.0,0.0,0.1111111111111111,0.1111111111111111,0,0,No,590-640,76-82,MATH 140,MA,4.0,4,1,0,9,2.844444444444445,2.77,0.2613480012890433,2.41,3.29,2.77,2.75,1,8,1,7,-0.0024333333333333,2.835,0.1111111111111111,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,A,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled
S-00975,29-55,29-55,Fall 2017,,,1,missing_or_blank,0,0,0,0,0,3.14,3.21,0.0699999999999998,,,1.1,0.0,0.0,0.5,0,0,No,640-690,76-82,MATH 140,UP,5.0,5,0,0,11,3.61,3.67,0.2787113201863175,3.13,4.0,3.25,4.0,3,8,0,0,0.0359467040673211,3.33,0.2727272727272727,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,Not Enrolled,B-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00974,29-55,29-55,Fall 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.46,3.46,0.0,3.39,-0.0699999999999998,0.7999999999999998,0.0,0.0,0.0,0,0,No,590-640,83-89,MATH 140,UP,5.0,5,0,0,10,3.132,3.215,0.6249408860933257,2.0,4.0,3.4,3.78,2,8,2,2,-0.0262137862137862,3.335,0.2,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00973,40-59,40-59,Fall 2020,ME_BS with Another Bach. Degree,ME_BS WITH ANOTHER BACH. DEGREE,0,me_bs_plus_other_bach,1,1,1,1,1,3.31,3.31,0.0,3.36,0.0499999999999998,1.4,0.0,0.0,0.1,0,0,Yes,590-640,83-89,MATH 141,UP,4.0,4,1,0,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2,8,0,0,0.0,4.0,0.2,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,B+,Not Enrolled,Not Enrolled,B,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00972,40-59,40-59,Fall 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.55,3.59,0.04,3.46,-0.0899999999999998,0.6600000000000001,0.0,0.0,0.0,0,0,Yes,<590,90-100,MATH 140,UP,5.0,5,0,0,10,3.4240000000000004,3.43,0.4424979598195278,2.6,4.0,3.47,3.76,2,8,0,1,0.0226573426573426,3.43,0.2,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B+,Not Enrolled,A-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00971,40-59,40-59,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.96,3.96,0.0,3.98,0.02,0.0,0.0,0.0,0.0,0,0,Yes,590-640,83-89,MATH 251,HB,2.0,2,3,0,11,3.5009090909090905,3.5,0.382947895814941,2.73,4.0,3.41,4.0,3,8,0,1,0.0646363636363636,3.27,0.2727272727272727,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,A,A-,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00970,29-55,29-55,Fall 2018,,,1,missing_or_blank,0,0,0,0,0,3.12,3.47,0.3500000000000001,,,2.0,0.0,0.0909090909090909,0.1818181818181818,0,0,No,590-640,N/A (101),MATH 140,UP,5.0,5,0,0,10,3.752,3.895,0.3285929599570467,3.0,4.0,3.45,3.87,2,8,0,0,0.0599000999000999,3.53,0.2,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A-,A-,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00969,40-59,40-59,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.29,3.29,0.0,3.19,-0.1,0.6699999999999999,0.0,0.0,0.1111111111111111,0,0,No,640-690,61-75,MATH 41,UP,4.0,4,1,0,11,3.27,3.35,0.4929503017546494,2.0,4.0,3.59,3.47,3,8,1,2,0.0383636363636363,3.47,0.2727272727272727,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,B,A-,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00968,40-59,40-59,Fall 2016,ME_BS with Another Bach. Degree,ME_BS WITH ANOTHER BACH. DEGREE,0,me_bs_plus_other_bach,1,1,1,1,1,3.21,3.29,0.08,3.3,0.0899999999999998,1.99,0.0,0.0909090909090909,0.2727272727272727,0,0,No,<590,46-60,MATH 22,AB,6.0,4,0,0,12,2.848333333333333,3.24,0.9922044632885386,0.0,3.5,3.42,0.0,1,11,2,3,-0.1247844139252635,3.36,0.0833333333333333,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 2nd attempt,Not Enrolled,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt
S-00967,40-59,40-59,Fall 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.31,3.36,0.0499999999999998,3.32,0.0099999999999997,1.6800000000000002,0.0,0.0909090909090909,0.1818181818181818,1,1,No,590-640,61-75,MATH 140,UP,6.0,4,0,0,14,3.037142857142858,3.3499999999999996,0.9006188348653862,1.0,3.92,3.53,3.92,4,10,3,5,-0.0104615384615384,3.625,0.2857142857142857,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Only 1 Attempt=DFW,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 2nd attempt,Not Enrolled,Not Enrolled,B-,Not Enrolled,D,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt
S-00966,40-59,40-59,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.66,3.66,0.0,3.46,-0.2000000000000001,1.23,0.0,0.0,0.2,0,0,Yes,<590,76-82,MATH 141,HN,5.0,3,1,0,14,3.275714285714286,3.275,0.4497300777768181,2.3,4.0,2.71,3.81,3,11,1,3,0.0455786502437772,3.19,0.2142857142857142,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Only 1 Attempt=DFW,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Only 1 Attempt=DFW,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Only 1 Attempt=DFW,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,No pass after 1 attempt,Pass on 1st attempt,A,A,Not Enrolled,LD,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00965,40-59,40-59,Fall 2017,,,1,missing_or_blank,0,0,0,0,0,3.23,3.23,0.0,,,1.15,0.0,0.2222222222222222,0.5555555555555556,1,1,No,<590,61-75,MATH 26,FE,4.0,4,1,0,9,3.552222222222222,3.65,0.4024542762158757,2.7,4.0,3.8,3.98,1,8,0,1,0.0346333333333333,3.735,0.1111111111111111,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,C+,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00964,40-59,40-59,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.32,3.36,0.04,3.01,-0.31,1.76,0.0,0.125,0.25,0,0,No,<590,76-82,MATH 140,LV,5.0,5,0,0,15,2.965333333333333,3.0,0.5230250836195508,2.08,4.0,3.32,2.81,2,13,3,7,-0.0338319115936409,3.23,0.1333333333333333,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,C+,Not Enrolled,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00963,29-55,29-55,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.01,3.03,0.02,3.19,0.1800000000000001,1.08,0.0,0.0,0.375,0,0,No,590-640,61-75,MATH 41,UP,7.0,4,0,0,10,3.061,3.085,0.5742908670699891,1.86,4.0,3.31,3.0,1,9,1,4,-0.0156964397251717,3.33,0.1,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,2 Attempts (Both=DFW),1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,No pass after 2 attempts,Pass on 1st attempt,B-,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,3.0,0,1,0,3,Pass on 3rd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00962,40-59,40-59,Fall 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.12,3.21,0.0899999999999998,3.16,0.04,1.17,0.0,0.0,0.2,0,1,No,590-640,76-82,MATH 140E,UP,6.0,4,0,0,9,3.181111111111111,3.16,0.365323296699117,2.6,3.68,3.0,3.68,1,8,0,3,0.0593478260869565,3.1,0.1111111111111111,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,No pass after 1 attempt,Pass on 1st attempt,B,A-,C,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00961,40-59,40-59,Summer 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.49,3.49,0.0,3.48,-0.0100000000000002,1.84,0.0,0.1111111111111111,0.1111111111111111,0,0,No,640-690,83-89,MATH 140,UP,5.0,5,0,0,11,3.3318181818181816,3.16,0.4060743326490403,2.83,4.0,3.71,3.67,1,10,0,2,-0.0276225680933851,3.855,0.0909090909090909,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00960,40-59,40-59,Fall 2019,No ME_BS Degree But Other Bach. Degree,NO ME_BS DEGREE BUT OTHER BACH. DEGREE,0,other_bach_no_me,0,1,0,1,1,3.12,3.16,0.04,,,1.68,0.0,0.1666666666666666,0.5,0,0,No,<590,46-60,MATH 140,DS,5.0,5,0,0,10,3.383,3.55,0.5338757658232235,2.0,3.84,3.84,3.63,1,9,1,1,0.0107200587803086,3.74,0.1,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A-,Not Enrolled,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00959,29-55,29-55,Fall 2021,,,1,missing_or_blank,0,0,0,0,0,3.54,3.62,0.08,,,0.8700000000000001,0.0,0.0,0.0,0,0,No,590-640,N/A (101),MATH 140,UP,5.0,5,0,0,8,3.885,3.97,0.2284106577448359,3.33,4.0,4.0,3.33,0,8,0,0,-0.0388043478260869,4.0,0.0,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A-,A,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00958,40-59,40-59,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.82,3.82,0.0,3.82,0.0,0.6699999999999999,0.0,0.0,0.0,0,0,Yes,≥690,83-89,MATH 141H,UP,3.0,3,2,0,11,3.628181818181818,3.67,0.2397005707885645,3.13,4.0,3.78,3.56,3,8,0,0,-0.0023636363636363,3.535,0.2727272727272727,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Never enrolled,A-,A,Not Enrolled,A,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled
S-00957,40-59,40-59,Fall 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.6,3.6,0.0,3.65,0.0499999999999998,0.6299999999999999,0.0,0.0,0.0,0,0,Yes,640-690,90-100,MATH 140,UP,5.0,5,0,0,13,3.8261538461538462,3.87,0.19708451915944,3.33,4.0,3.81,4.0,3,10,0,0,0.0127262528047868,3.79,0.2307692307692307,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,B,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
